learner_id,day,concept_id,mastery
L125,20,F6,0.52676925
L125,20,F7,0.56160331
L125,20,F8,0.56265076
L126,10,F1,0.28390508
L126,10,F2,0.42607509
L126,10,F3,0.46100502
L126,10,F4,0.3257814
L126,10,F5,0.31184164
L126,10,F6,0.25739551
L126,10,F7,0.5168784
L126,10,F8,0.32606148
L126,20,F1,0.64613622
L126,20,F2,0.66026175
L126,20,F3,0.60325757
L126,20,F4,0.40628564
L126,20,F5,0.61420616
L126,20,F6,0.4899334
L126,20,F7,0.53004929
L126,20,F8,0.36915881
L127,10,F1,0.31634254
L127,10,F2,0.43977045
L127,10,F3,0.57444944
L127,10,F4,0.30383605
L127,10,F5,0.35954286
L127,10,F6,0.29223585
L127,10,F7,0.50879836
L127,10,F8,0.34217526
L127,20,F1,0.60567748
L127,20,F2,0.53523402
L127,20,F3,0.71812397
L127,20,F4,0.49406569
L127,20,F5,0.55912896
L127,20,F6,0.45248659
L127,20,F7,0.67446767
L127,20,F8,0.47804726
L128,10,F1,0.24716368
L128,10,F2,0.44439042
L128,10,F3,0.28729241
L128,10,F4,0.25554218
L128,10,F5,0.4309562
L128,10,F6,0.23699378
L128,10,F7,0.23904758
L128,10,F8,0.52792332
L128,20,F1,0.33563121
L128,20,F2,0.66241593
L128,20,F3,0.33199857
L128,20,F4,0.45652582
L128,20,F5,0.44251832
L128,20,F6,0.45914421
L128,20,F7,0.5077366
L128,20,F8,0.60991491
L129,10,F1,0.47188188
L129,10,F2,0.31591076
L129,10,F3,0.4807665
L129,10,F4,0.3025317
L129,10,F5,0.40197516
L129,10,F6,0.44495024
L129,10,F7,0.32392728
L129,10,F8,0.32558099
L129,20,F1,0.52538785
L129,20,F2,0.54475904
L129,20,F3,0.44365453
L129,20,F4,0.40694691
L129,20,F5,0.48860361
L129,20,F6,0.51274703
L129,20,F7,0.35859089
L129,20,F8,0.56697898
L130,10,F1,0.30549195
L130,10,F2,0.26069991
L130,10,F3,0.48756357
L130,10,F4,0.25812952
L130,10,F5,0.20307202
L130,10,F6,0.18112349
L130,10,F7,0.32313467
L130,10,F8,0.34930734
L130,20,F1,0.29727588
L130,20,F2,0.35744025
L130,20,F3,0.42594479
L130,20,F4,0.25565582
L130,20,F5,0.2916376
L130,20,F6,0.33481704
L130,20,F7,0.302437
L130,20,F8,0.40275426
L131,10,F1,0.44588801
L131,10,F2,0.32794139
L131,10,F3,0.30401074
L131,10,F4,0.34204852
L131,10,F5,0.54633904
L131,10,F6,0.2357061
L131,10,F7,0.39139578
L131,10,F8,0.44733227
L131,20,F1,0.52774538
L131,20,F2,0.56488216
L131,20,F3,0.46735051
L131,20,F4,0.52623392
L131,20,F5,0.58084262
L131,20,F6,0.43266421
L131,20,F7,0.37544649
L131,20,F8,0.61409406
L132,10,F1,0.46721303
L132,10,F2,0.39099932
L132,10,F3,0.58634765
L132,10,F4,0.57714395
L132,10,F5,0.22997327
L132,10,F6,0.51567324
L132,10,F7,0.23557948
L132,10,F8,0.41715757
L132,20,F1,0.46877671
L132,20,F2,0.60991137
L132,20,F3,0.70386506
L132,20,F4,0.63033658
L132,20,F5,0.58020454
L132,20,F6,0.50513585
L132,20,F7,0.34680929
L132,20,F8,0.43198
L133,10,F1,0.35603458
L133,10,F2,0.500378
L133,10,F3,0.30115562
L133,10,F4,0.32661073
L133,10,F5,0.4587997
L133,10,F6,0.28711942
L133,10,F7,0.40127227
L133,10,F8,0.53653238
L133,20,F1,0.37124168
L133,20,F2,0.47838897
L133,20,F3,0.66332365
L133,20,F4,0.38104265
L133,20,F5,0.44603672
L133,20,F6,0.45719678
L133,20,F7,0.40958095
L133,20,F8,0.50743091
L134,10,F1,0.25447179
L134,10,F2,0.2609648
L134,10,F3,0.48153537
L134,10,F4,0.24042858
L134,10,F5,0.24404156
L134,10,F6,0.59538241
L134,10,F7,0.44663436
L134,10,F8,0.29481123
L134,20,F1,0.32871326
L134,20,F2,0.33359571
L134,20,F3,0.58494119
L134,20,F4,0.32167741
L134,20,F5,0.4521311
L134,20,F6,0.72892722
L134,20,F7,0.66234922
L134,20,F8,0.33362237
L135,10,F1,0.36255596
L135,10,F2,0.38480096
L135,10,F3,0.45268348
L135,10,F4,0.3790381
L135,10,F5,0.47667997
L135,10,F6,0.27144073
L135,10,F7,0.44544832
L135,10,F8,0.55040161
L135,20,F1,0.39433557
L135,20,F2,0.40683349
L135,20,F3,0.42386374
L135,20,F4,0.52957145
L135,20,F5,0.44257244
L135,20,F6,0.44635962
L135,20,F7,0.51823075
L135,20,F8,0.49845554
L136,10,F1,0.40459633
L136,10,F2,0.26512926
L136,10,F3,0.2512207
L136,10,F4,0.38622546
L136,10,F5,0.39172465
L136,10,F6,0.30946613
L136,10,F7,0.28630579
L136,10,F8,0.40550323
L136,20,F1,0.39905394
L136,20,F2,0.31769414
L136,20,F3,0.34265628
L136,20,F4,0.39062893
L136,20,F5,0.39319085
L136,20,F6,0.32601965
L136,20,F7,0.5504824
L136,20,F8,0.40290124
L137,10,F1,0.40813746
L137,10,F2,0.37454687
L137,10,F3,0.28349322
L137,10,F4,0.33744103
L137,10,F5,0.21811874
L137,10,F6,0.25637417
L137,10,F7,0.22822173
L137,10,F8,0.49054349
L137,20,F1,0.4717665
L137,20,F2,0.45323155
L137,20,F3,0.47881409
L137,20,F4,0.44228979
L137,20,F5,0.29617623
L137,20,F6,0.47921898
L137,20,F7,0.30699616
L137,20,F8,0.52859518
L138,10,F1,0.18333969
L138,10,F2,0.22970013
L138,10,F3,0.38832815
L138,10,F4,0.27428748
L138,10,F5,0.16994771
L138,10,F6,0.33798786
L138,10,F7,0.34351166
L138,10,F8,0.30121534
L138,20,F1,0.33818888
L138,20,F2,0.35440779
L138,20,F3,0.45703308
L138,20,F4,0.39066815
L138,20,F5,0.27687506
L138,20,F6,0.33211556
L138,20,F7,0.43322612
L138,20,F8,0.30743112
L139,10,F1,0.40667719
L139,10,F2,0.24854117
L139,10,F3,0.44954173
L139,10,F4,0.30054161
L139,10,F5,0.35021132
L139,10,F6,0.37479517
L139,10,F7,0.44536226
L139,10,F8,0.42833876
L139,20,F1,0.60399096
L139,20,F2,0.45772275
L139,20,F3,0.54563397
L139,20,F4,0.50159283
L139,20,F5,0.36274377
L139,20,F6,0.38047633
L139,20,F7,0.53631512
L139,20,F8,0.54223909
L140,10,F1,0.36952372
L140,10,F2,0.35103682
L140,10,F3,0.25098984
L140,10,F4,0.24354042
L140,10,F5,0.46696508
L140,10,F6,0.44383552
L140,10,F7,0.43643406
L140,10,F8,0.19914586
L140,20,F1,0.46668827
L140,20,F2,0.46147547
L140,20,F3,0.307068
L140,20,F4,0.29961476
L140,20,F5,0.4568414
L140,20,F6,0.43726635
L140,20,F7,0.51645468
L140,20,F8,0.39245956
L141,10,F1,0.35990545
L141,10,F2,0.35404483
L141,10,F3,0.48585797
L141,10,F4,0.3763586
L141,10,F5,0.35842008
L141,10,F6,0.39505257
L141,10,F7,0.32391025
L141,10,F8,0.41833438
L141,20,F1,0.62388122
L141,20,F2,0.66637815
L141,20,F3,0.59446472
L141,20,F4,0.56496188
L141,20,F5,0.61107073
L141,20,F6,0.53610812
L141,20,F7,0.62459796
L141,20,F8,0.55070165
L142,10,F1,0.4625823
L142,10,F2,0.49462401
L142,10,F3,0.4845422
L142,10,F4,0.42873493
L142,10,F5,0.56033586
L142,10,F6,0.45221119
L142,10,F7,0.35217684
L142,10,F8,0.42759976
L142,20,F1,0.57424048
L142,20,F2,0.62136635
L142,20,F3,0.66764024
L142,20,F4,0.75119659
L142,20,F5,0.69679937
L142,20,F6,0.55550143
L142,20,F7,0.52288062
L142,20,F8,0.54348848
L143,10,F1,0.34205293
L143,10,F2,0.49290277
L143,10,F3,0.33251757
L143,10,F4,0.37442959
L143,10,F5,0.59784764
L143,10,F6,0.46366599
L143,10,F7,0.45980159
L143,10,F8,0.34391779
L143,20,F1,0.60927528
L143,20,F2,0.4679817
L143,20,F3,0.4634158
L143,20,F4,0.43917941
L143,20,F5,0.68735999
L143,20,F6,0.54515296
L143,20,F7,0.45041333
L143,20,F8,0.68335144
L144,10,F1,0.25602856
L144,10,F2,0.21244939
L144,10,F3,0.24373892
L144,10,F4,0.26371154
L144,10,F5,0.31132307
L144,10,F6,0.20322489
L144,10,F7,0.32312136
L144,10,F8,0.31665487
L144,20,F1,0.41467828
L144,20,F2,0.53599735
L144,20,F3,0.39113311
L144,20,F4,0.28925962
L144,20,F5,0.45723065
L144,20,F6,0.30625347
L144,20,F7,0.43722467
L144,20,F8,0.4345014
L145,10,F1,0.42016762
L145,10,F2,0.44409002
L145,10,F3,0.44195501
L145,10,F4,0.37287904
L145,10,F5,0.59435113
L145,10,F6,0.58130504
L145,10,F7,0.39798751
L145,10,F8,0.49242253
L145,20,F1,0.73545074
L145,20,F2,0.48761488
L145,20,F3,0.48691348
L145,20,F4,0.60802513
L145,20,F5,0.66524915
L145,20,F6,0.65172717
L145,20,F7,0.64471163
L145,20,F8,0.50439035
L146,10,F1,0.36676679
L146,10,F2,0.23434766
L146,10,F3,0.33945197
L146,10,F4,0.3710963
L146,10,F5,0.35933133
L146,10,F6,0.20865036
L146,10,F7,0.21975295
L146,10,F8,0.22693967
L146,20,F1,0.43172844
L146,20,F2,0.2476833
L146,20,F3,0.41398985
L146,20,F4,0.35840158
L146,20,F5,0.53408507
L146,20,F6,0.4152239
L146,20,F7,0.43885667
L146,20,F8,0.38388666
L147,10,F1,0.29023306
L147,10,F2,0.28078955
L147,10,F3,0.37023766
L147,10,F4,0.27359629
L147,10,F5,0.28770496
L147,10,F6,0.28862785
L147,10,F7,0.34845076
L147,10,F8,0.28681428
L147,20,F1,0.3131631
L147,20,F2,0.30598901
L147,20,F3,0.44731489
L147,20,F4,0.36846376
L147,20,F5,0.31532462
L147,20,F6,0.29171683
L147,20,F7,0.42936839
L147,20,F8,0.31286743
L148,10,F1,0.21480598
L148,10,F2,0.42035598
L148,10,F3,0.41821917
L148,10,F4,0.27236064
L148,10,F5,0.28263651
L148,10,F6,0.48259367
L148,10,F7,0.40356802
L148,10,F8,0.24404864
L148,20,F1,0.26849114
L148,20,F2,0.40875308
L148,20,F3,0.48623122
L148,20,F4,0.42419293
L148,20,F5,0.32356369
L148,20,F6,0.45041928
L148,20,F7,0.48073739
L148,20,F8,0.50561028
L149,10,F1,0.32098307
L149,10,F2,0.38639353
L149,10,F3,0.32486883
L149,10,F4,0.21635448
L149,10,F5,0.19158374
L149,10,F6,0.57581573
L149,10,F7,0.30433195
L149,10,F8,0.27976854
L149,20,F1,0.54454381
L149,20,F2,0.48900612
L149,20,F3,0.33036382
L149,20,F4,0.44646794
L149,20,F5,0.29277838
L149,20,F6,0.52241454
L149,20,F7,0.3170959
L149,20,F8,0.41432149
L150,10,F1,0.24078801
L150,10,F2,0.28119089
L150,10,F3,0.26948348
L150,10,F4,0.32083361
L150,10,F5,0.27471973
L150,10,F6,0.27565838
L150,10,F7,0.30684907
L150,10,F8,0.40182631
L150,20,F1,0.43744655
L150,20,F2,0.52709713
L150,20,F3,0.3643906
L150,20,F4,0.34740678
L150,20,F5,0.30558864
L150,20,F6,0.56353608
L150,20,F7,0.33413913
L150,20,F8,0.41243531
L151,10,F1,0.4414247
L151,10,F2,0.44236904
L151,10,F3,0.35086328
L151,10,F4,0.30775836
L151,10,F5,0.24586191
L151,10,F6,0.53291948
L151,10,F7,0.42781583
L151,10,F8,0.32100343
L151,20,F1,0.6251638
L151,20,F2,0.54272517
L151,20,F3,0.70205398
L151,20,F4,0.521395
L151,20,F5,0.43230504
L151,20,F6,0.66709687
L151,20,F7,0.51300054
L151,20,F8,0.48692719
L152,10,F1,0.25243809
L152,10,F2,0.39268618
L152,10,F3,0.46921786
L152,10,F4,0.19768044
L152,10,F5,0.24775376
L152,10,F6,0.20924398
L152,10,F7,0.33298881
L152,10,F8,0.29243283
L152,20,F1,0.48165871
L152,20,F2,0.52236123
L152,20,F3,0.50258907
L152,20,F4,0.27944189
L152,20,F5,0.28972422
L152,20,F6,0.36676452
L152,20,F7,0.42782119
L152,20,F8,0.29481334
L153,10,F1,0.31369392
L153,10,F2,0.26865818
L153,10,F3,0.30612361
L153,10,F4,0.41443666
L153,10,F5,0.35953922
L153,10,F6,0.30232913
L153,10,F7,0.28994993
L153,10,F8,0.31213484
L153,20,F1,0.36152796
L153,20,F2,0.42957489
L153,20,F3,0.35369072
L153,20,F4,0.41932012
L153,20,F5,0.47953373
L153,20,F6,0.45871651
L153,20,F7,0.42177448
L153,20,F8,0.52668827
L154,10,F1,0.18610196
L154,10,F2,0.25348048
L154,10,F3,0.24413843
L154,10,F4,0.42985025
L154,10,F5,0.43034553
L154,10,F6,0.4209214
L154,10,F7,0.51657474
L154,10,F8,0.23359801
L154,20,F1,0.54362677
L154,20,F2,0.42837843
L154,20,F3,0.47281816
L154,20,F4,0.53070064
L154,20,F5,0.62883271
L154,20,F6,0.56986563
L154,20,F7,0.60499071
L154,20,F8,0.45842183
L155,10,F1,0.28946085
L155,10,F2,0.24551793
L155,10,F3,0.30264736
L155,10,F4,0.41761643
L155,10,F5,0.25530775
L155,10,F6,0.27814593
L155,10,F7,0.26332153
L155,10,F8,0.25847242
L155,20,F1,0.43078054
L155,20,F2,0.42643495
L155,20,F3,0.43524732
L155,20,F4,0.5271448
L155,20,F5,0.43932445
L155,20,F6,0.52508543
L155,20,F7,0.44875379
L155,20,F8,0.43024407
L156,10,F1,0.32128212
L156,10,F2,0.35360289
L156,10,F3,0.3608621
L156,10,F4,0.21983491
L156,10,F5,0.36938936
L156,10,F6,0.24546367
L156,10,F7,0.19686496
L156,10,F8,0.48068078
L156,20,F1,0.30235399
L156,20,F2,0.50320006
L156,20,F3,0.47615765
L156,20,F4,0.32678907
L156,20,F5,0.41140728
L156,20,F6,0.41836431
L156,20,F7,0.34068947
L156,20,F8,0.49209194
L157,10,F1,0.31906509
L157,10,F2,0.56250911
L157,10,F3,0.42032786
L157,10,F4,0.29799943
L157,10,F5,0.4415926
L157,10,F6,0.25282619
L157,10,F7,0.31281434
L157,10,F8,0.33804059
L157,20,F1,0.49233565
L157,20,F2,0.70244627
L157,20,F3,0.61379015
L157,20,F4,0.44191758
L157,20,F5,0.44711593
L157,20,F6,0.3509508
L157,20,F7,0.48297575
L157,20,F8,0.47045709
L158,10,F1,0.5965558
L158,10,F2,0.24162678
L158,10,F3,0.36664357
L158,10,F4,0.35763435
L158,10,F5,0.3252374
L158,10,F6,0.31151731
L158,10,F7,0.4538499
L158,10,F8,0.25854041
L158,20,F1,0.70899334
L158,20,F2,0.4757162
L158,20,F3,0.51659073
L158,20,F4,0.38716981
L158,20,F5,0.49961941
L158,20,F6,0.38701774
L158,20,F7,0.46254006
L158,20,F8,0.51973314
L159,10,F1,0.37809087
L159,10,F2,0.3085643
L159,10,F3,0.42627412
L159,10,F4,0.43564589
L159,10,F5,0.44360883
L159,10,F6,0.29372307
L159,10,F7,0.3092005
L159,10,F8,0.41522475
L159,20,F1,0.51160025
L159,20,F2,0.51359785
L159,20,F3,0.49329791
L159,20,F4,0.40445305
L159,20,F5,0.4133983
L159,20,F6,0.41954388
L159,20,F7,0.52804556
L159,20,F8,0.3903752
L160,10,F1,0.45993207
L160,10,F2,0.36624998
L160,10,F3,0.44933298
L160,10,F4,0.39893954
L160,10,F5,0.40251032
L160,10,F6,0.46596155
L160,10,F7,0.4741097
L160,10,F8,0.34340442
L160,20,F1,0.53727188
L160,20,F2,0.55443801
L160,20,F3,0.5524549
L160,20,F4,0.58830751
L160,20,F5,0.54753232
L160,20,F6,0.63586214
L160,20,F7,0.64765111
L160,20,F8,0.57939874
L161,10,F1,0.41796998
L161,10,F2,0.39276526
L161,10,F3,0.45933878
L161,10,F4,0.27269983
L161,10,F5,0.38212103
L161,10,F6,0.31939279
L161,10,F7,0.2650828
L161,10,F8,0.43227113
L161,20,F1,0.5816762
L161,20,F2,0.57860328
L161,20,F3,0.52708316
L161,20,F4,0.48005789
L161,20,F5,0.50590202
L161,20,F6,0.35980646
L161,20,F7,0.58799538
L161,20,F8,0.53325761
L162,10,F1,0.33436269
L162,10,F2,0.31090973
L162,10,F3,0.2374579
L162,10,F4,0.22703109
L162,10,F5,0.31738505
L162,10,F6,0.31509232
L162,10,F7,0.25485255
L162,10,F8,0.44606612
L162,20,F1,0.34519077
L162,20,F2,0.43519062
L162,20,F3,0.4020159
L162,20,F4,0.36679122
L162,20,F5,0.33048441
L162,20,F6,0.46658575
L162,20,F7,0.33755539
L162,20,F8,0.52758759
L163,10,F1,0.49975373
L163,10,F2,0.3374049
L163,10,F3,0.3179482
L163,10,F4,0.48939257
L163,10,F5,0.36786684
L163,10,F6,0.32324819
L163,10,F7,0.51017105
L163,10,F8,0.46383063
L163,20,F1,0.69687286
L163,20,F2,0.54226864
L163,20,F3,0.71015319
L163,20,F4,0.62253522
L163,20,F5,0.67497264
L163,20,F6,0.53903016
L163,20,F7,0.51587918
L163,20,F8,0.67231318
L164,10,F1,0.43928472
L164,10,F2,0.23559747
L164,10,F3,0.39501532
L164,10,F4,0.42642475
L164,10,F5,0.37580717
L164,10,F6,0.39973456
L164,10,F7,0.2661729
L164,10,F8,0.36081339
L164,20,F1,0.5356888
L164,20,F2,0.31639976
L164,20,F3,0.53098234
L164,20,F4,0.38891813
L164,20,F5,0.4288859
L164,20,F6,0.44176322
L164,20,F7,0.46156718
L164,20,F8,0.42110346
L165,10,F1,0.25616957
L165,10,F2,0.25858839
L165,10,F3,0.31470752
L165,10,F4,0.31716699
L165,10,F5,0.21519736
L165,10,F6,0.31757727
L165,10,F7,0.37038366
L165,10,F8,0.40681593
L165,20,F1,0.32373182
L165,20,F2,0.29763351
L165,20,F3,0.31302686
L165,20,F4,0.42100042
L165,20,F5,0.46672895
L165,20,F6,0.31979045
L165,20,F7,0.35375365
L165,20,F8,0.48406046
L166,10,F1,0.30640804
L166,10,F2,0.4083477
L166,10,F3,0.2632226
L166,10,F4,0.39161543
L166,10,F5,0.42205862
L166,10,F6,0.58309534
L166,10,F7,0.28620056
L166,10,F8,0.24545128
L166,20,F1,0.55622594
L166,20,F2,0.40218051
L166,20,F3,0.35396268
L166,20,F4,0.59240443
L166,20,F5,0.40733438
L166,20,F6,0.60750132
L166,20,F7,0.48696644
L166,20,F8,0.30623058
L167,10,F1,0.34827072
L167,10,F2,0.29024621
L167,10,F3,0.26479919
L167,10,F4,0.21379192
L167,10,F5,0.25547605
L167,10,F6,0.4809933
L167,10,F7,0.43265064
L167,10,F8,0.39694298
L167,20,F1,0.52369034
L167,20,F2,0.52602612
L167,20,F3,0.52992079
L167,20,F4,0.30406798
L167,20,F5,0.3092142
L167,20,F6,0.55254296
L167,20,F7,0.5061204
L167,20,F8,0.39263346
L168,10,F1,0.3315563
L168,10,F2,0.30266814
L168,10,F3,0.46764341
L168,10,F4,0.43540101
L168,10,F5,0.41086102
L168,10,F6,0.31936033
L168,10,F7,0.30195624
L168,10,F8,0.29869746
L168,20,F1,0.5225846
L168,20,F2,0.67869741
L168,20,F3,0.44568972
L168,20,F4,0.64647163
L168,20,F5,0.40775376
L168,20,F6,0.33866137
L168,20,F7,0.3536731
L168,20,F8,0.35644442
L169,10,F1,0.25533778
L169,10,F2,0.29088781
L169,10,F3,0.39342337
L169,10,F4,0.41580488
L169,10,F5,0.26324712
L169,10,F6,0.27942662
L169,10,F7,0.24533171
L169,10,F8,0.26504451
L169,20,F1,0.49948758
L169,20,F2,0.31733839
L169,20,F3,0.50643774
L169,20,F4,0.42088879
L169,20,F5,0.44131181
L169,20,F6,0.30873834
L169,20,F7,0.45158952
L169,20,F8,0.5309659
L170,10,F1,0.57451856
L170,10,F2,0.49219791
L170,10,F3,0.35499424
L170,10,F4,0.36859105
L170,10,F5,0.32527122
L170,10,F6,0.55823318
L170,10,F7,0.28096491
L170,10,F8,0.26680881
L170,20,F1,0.72049624
L170,20,F2,0.48249905
L170,20,F3,0.61886594
L170,20,F4,0.64321717
L170,20,F5,0.59780242
L170,20,F6,0.70565378
L170,20,F7,0.56765301
L170,20,F8,0.37011604
L171,10,F1,0.2797352
L171,10,F2,0.32508918
L171,10,F3,0.22350021
L171,10,F4,0.37883541
L171,10,F5,0.4612352
L171,10,F6,0.27639382
L171,10,F7,0.46424644
L171,10,F8,0.40206651
L171,20,F1,0.64869044
L171,20,F2,0.42941053
L171,20,F3,0.45769994
L171,20,F4,0.46154487
L171,20,F5,0.42363629
L171,20,F6,0.53786243
L171,20,F7,0.56836272
L171,20,F8,0.48229672
L172,10,F1,0.35094857
L172,10,F2,0.49463707
L172,10,F3,0.363742
L172,10,F4,0.42577828
L172,10,F5,0.40026928
L172,10,F6,0.4195625
L172,10,F7,0.35487521
L172,10,F8,0.3563107
L172,20,F1,0.55666804
L172,20,F2,0.59788172
L172,20,F3,0.53688289
L172,20,F4,0.43400071
L172,20,F5,0.65892953
L172,20,F6,0.54022839
L172,20,F7,0.4937089
L172,20,F8,0.50396912
L173,10,F1,0.30668567
L173,10,F2,0.3587901
L173,10,F3,0.41902333
L173,10,F4,0.32872376
L173,10,F5,0.30978505
L173,10,F6,0.26463567
L173,10,F7,0.46893621
L173,10,F8,0.30315318
L173,20,F1,0.32378264
L173,20,F2,0.42944722
L173,20,F3,0.46866897
L173,20,F4,0.31274166
L173,20,F5,0.38612906
L173,20,F6,0.4690339
L173,20,F7,0.50937116
L173,20,F8,0.422836
L174,10,F1,0.34422315
L174,10,F2,0.5120421
L174,10,F3,0.43873886
L174,10,F4,0.34361146
L174,10,F5,0.47825733
L174,10,F6,0.38632425
L174,10,F7,0.41081123
L174,10,F8,0.46140854
L174,20,F1,0.58116492
L174,20,F2,0.58654073
L174,20,F3,0.53936625
L174,20,F4,0.61117694
L174,20,F5,0.66389061
L174,20,F6,0.65086305
L174,20,F7,0.44323099
L174,20,F8,0.56420825
L175,10,F1,0.24039554
L175,10,F2,0.2958414
L175,10,F3,0.41119521
L175,10,F4,0.51632792
L175,10,F5,0.54143539
L175,10,F6,0.34935185
L175,10,F7,0.31552761
L175,10,F8,0.47499244
L175,20,F1,0.4899921
L175,20,F2,0.56536865
L175,20,F3,0.51392049
L175,20,F4,0.58293325
L175,20,F5,0.60799197
L175,20,F6,0.58473329
L175,20,F7,0.55557145
L175,20,F8,0.62015669
L176,10,F1,0.33551081
L176,10,F2,0.42380452
L176,10,F3,0.24358782
L176,10,F4,0.22811827
L176,10,F5,0.35610945
L176,10,F6,0.39571002
L176,10,F7,0.26422372
L176,10,F8,0.34098679
L176,20,F1,0.53898048
L176,20,F2,0.40499504
L176,20,F3,0.32910358
L176,20,F4,0.41726792
L176,20,F5,0.34912494
L176,20,F6,0.56666284
L176,20,F7,0.31501118
L176,20,F8,0.33335078
L177,10,F1,0.4117251
L177,10,F2,0.2646693
L177,10,F3,0.44715017
L177,10,F4,0.54470435
L177,10,F5,0.27903009
L177,10,F6,0.29065256
L177,10,F7,0.34282497
L177,10,F8,0.58226254
L177,20,F1,0.53399747
L177,20,F2,0.6167568
L177,20,F3,0.56285366
L177,20,F4,0.63503819
L177,20,F5,0.59860048
L177,20,F6,0.48875439
L177,20,F7,0.49434014
L177,20,F8,0.70406939
L178,10,F1,0.44270974
L178,10,F2,0.4266853
L178,10,F3,0.43936041
L178,10,F4,0.3044008
L178,10,F5,0.24829209
L178,10,F6,0.40121854
L178,10,F7,0.25066938
L178,10,F8,0.39360399
L178,20,F1,0.52187673
L178,20,F2,0.5316774
L178,20,F3,0.61751089
L178,20,F4,0.44185855
L178,20,F5,0.43048137
L178,20,F6,0.60684881
L178,20,F7,0.49528703
L178,20,F8,0.38896722
L179,10,F1,0.50799612
L179,10,F2,0.62283761
L179,10,F3,0.30740511
L179,10,F4,0.55187711
L179,10,F5,0.64309192
L179,10,F6,0.28107786
L179,10,F7,0.3179789
L179,10,F8,0.4521918
L179,20,F1,0.71522443
L179,20,F2,0.71162991
L179,20,F3,0.62155392
L179,20,F4,0.66128576
L179,20,F5,0.77262861
L179,20,F6,0.41037204
L179,20,F7,0.43855891
L179,20,F8,0.59365562
L180,10,F1,0.22234071
L180,10,F2,0.29402094
L180,10,F3,0.43509749
L180,10,F4,0.34457611
L180,10,F5,0.26604188
L180,10,F6,0.44278293
L180,10,F7,0.25250188
L180,10,F8,0.28656462
L180,20,F1,0.60502782
L180,20,F2,0.35332088
L180,20,F3,0.42389546
L180,20,F4,0.35645068
L180,20,F5,0.43994504
L180,20,F6,0.42962165
L180,20,F7,0.53614784
L180,20,F8,0.50487871
L181,10,F1,0.2896229
L181,10,F2,0.32525566
L181,10,F3,0.24832289
L181,10,F4,0.4668649
L181,10,F5,0.49482539
L181,10,F6,0.49141918
L181,10,F7,0.44955704
L181,10,F8,0.58290072
L181,20,F1,0.53197046
L181,20,F2,0.50117667
L181,20,F3,0.37586688
L181,20,F4,0.59347174
L181,20,F5,0.61632236
L181,20,F6,0.6927386
L181,20,F7,0.47497834
L181,20,F8,0.58074272
L182,10,F1,0.5530936
L182,10,F2,0.33132071
L182,10,F3,0.49600965
L182,10,F4,0.26663704
L182,10,F5,0.41781247
L182,10,F6,0.4656788
L182,10,F7,0.59764853
L182,10,F8,0.29839511
L182,20,F1,0.69212663
L182,20,F2,0.71094366
L182,20,F3,0.66690568
L182,20,F4,0.56942501
L182,20,F5,0.41314667
L182,20,F6,0.65350484
L182,20,F7,0.68465432
L182,20,F8,0.49508125
L183,10,F1,0.51904176
L183,10,F2,0.46683182
L183,10,F3,0.27213069
L183,10,F4,0.41291646
L183,10,F5,0.28432581
L183,10,F6,0.27966374
L183,10,F7,0.28290607
L183,10,F8,0.28245136
L183,20,F1,0.60540734
L183,20,F2,0.67590198
L183,20,F3,0.44802763
L183,20,F4,0.53510374
L183,20,F5,0.56419473
L183,20,F6,0.5265051
L183,20,F7,0.49936597
L183,20,F8,0.35993258
L184,10,F1,0.43131057
L184,10,F2,0.28669733
L184,10,F3,0.4348948
L184,10,F4,0.35538161
L184,10,F5,0.3804455
L184,10,F6,0.40575077
L184,10,F7,0.28415881
L184,10,F8,0.30372421
L184,20,F1,0.58185723
L184,20,F2,0.52599256
L184,20,F3,0.42157081
L184,20,F4,0.54887244
L184,20,F5,0.47681948
L184,20,F6,0.47645589
L184,20,F7,0.50860547
L184,20,F8,0.4050553
L185,10,F1,0.4447811
L185,10,F2,0.3124548
L185,10,F3,0.47880009
L185,10,F4,0.26230266
L185,10,F5,0.4473949
L185,10,F6,0.25188781
L185,10,F7,0.49495362
L185,10,F8,0.47199614
L185,20,F1,0.5573844
L185,20,F2,0.54785144
L185,20,F3,0.56742462
L185,20,F4,0.42504661
L185,20,F5,0.64092897
L185,20,F6,0.556619
L185,20,F7,0.57845233
L185,20,F8,0.57711594
L186,10,F1,0.44088759
L186,10,F2,0.44678695
L186,10,F3,0.44358068
L186,10,F4,0.4466691
L186,10,F5,0.44330659
L186,10,F6,0.33314114
L186,10,F7,0.36868844
L186,10,F8,0.38949941
L186,20,F1,0.68811938
L186,20,F2,0.56217893
L186,20,F3,0.60396112
L186,20,F4,0.48516783
L186,20,F5,0.56010892
L186,20,F6,0.49771756
L186,20,F7,0.65043981
L186,20,F8,0.52613126
L187,10,F1,0.24716964
L187,10,F2,0.45587506
L187,10,F3,0.27809906
L187,10,F4,0.46651191
L187,10,F5,0.25777752
L187,10,F6,0.57624989
L187,10,F7,0.3736041
L187,10,F8,0.25146911
L187,20,F1,0.46831289
L187,20,F2,0.55566564
L187,20,F3,0.48626758
L187,20,F4,0.43212527
L187,20,F5,0.31926256
L187,20,F6,0.66569055
L187,20,F7,0.56550123
L187,20,F8,0.32177617
L188,10,F1,0.24878648
L188,10,F2,0.40076032
L188,10,F3,0.22933816
L188,10,F4,0.35727411
